Market,Max Trades, IS,HO Return,HO Sharpe Ratio,HO Win Rate,OOS,Total Trades,Total Profit, Avg Profit, Drawdown, Wins, Draws, Loses, Win Rate, Win Day,Avg Duration, Avg Dur_Win, Avg Dur_Lose, Market Change, Left total trades, Left avg profit, Left total profit, Left avg duration, Left win, Left draws, Left lose, Left Win Rate 
BTC200, 10,20210301_20210601,89.44%,11.56084,401/0/145, 20210601_20210701,119,3.41%,0.29, 33.83%,79, 1, 39, 66.4,17/5/7,1:12:00, 0:54:00, 1:46:00,-13.04%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20210201_20210501,68.51%,12.70367,264/2/63, 20210501_20210601,410,25.0%,0.60, 134.93%,299, 12, 99, 72.9,24/0/6,0:58:00, 0:37:00, 1:55:00,13.97%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20210101_20210401,168.20%,13.03347,1061/17/628, 20210401_20210501,332,34.1%,0.92, 103.18%,248, 6, 78, 74.7,25/0/5,1:02:00, 0:48:00, 1:41:00,62.88%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20201201_20210301,112.87%,12.78431,393/3/248, 20210301_20210401,262,26.93%,0.91, 26.31%,180, 1, 81, 68.7,25/0/6,1:00:00, 0:47:00, 1:27:00,46.28%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20201101_20210201,205.17%,19.02770,1137/12/1006, 20210201_20210301,593,42.18%,0.61, 103.21%,384, 14, 195, 64.8,25/0/4,1:06:00, 0:47:00, 1:39:00,41.34%,1,0.28, 0.04, 0:15:00,1,0, 0, 100
BTC200, 10,20201001_20210101,153.09%,14.52946,810/5/646, 20210101_20210201,690,44.99%,0.55, 64.24%,388, 3, 299, 56.2,26/0/5,0:56:00, 0:43:00, 1:12:00,70.64%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20200901_20201201,98.62%,14.38886,509/14/388, 20201201_20210101,524,17.15%,0.32, 92.07%,259, 12, 253, 49.4,20/0/11,0:55:00, 0:41:00, 1:06:00,-13.82%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20200801_20201101,97.84%,11.80386,839/31/479, 20201101_20201201,521,52.31%,0.81, 27.86%,318, 10, 193, 61.0,28/0/3,0:45:00, 0:31:00, 1:05:00,5.57%,1,1.84, 0.28, 0:25:00,1,0, 0, 100
BTC200, 10,20200701_20201001,99.01%,12.71257,566/26/363, 20201001_20201101,206,4.05%,0.19, 20.21%,98, 6, 102, 47.6,20/0/11,1:01:00, 0:46:00, 1:13:00,-29.03%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20200601_20200901,72.67%,12.40612,448/1/304, 20200901_20201001,381,28.25%,0.66, 53.12%,242, 1, 138, 63.5,24/0/6,0:56:00, 0:49:00, 1:08:00,-12.16%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20200501_20200801,97.34%,14.74010,456/0/378, 20200801_20200901,344,26.84%,0.69, 17.89%,205, 0, 139, 59.6,24/0/7,0:56:00, 0:48:00, 1:08:00,34.74%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20200401_20200701,187.53%,20.62837,570/6/422, 20200701_20200801,282,11.55%,0.39, 45.21%,144, 5, 133, 51.1,22/1/7,0:54:00, 0:47:00, 0:58:00,5.56%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20200301_20200601,323.52%,26.38463,994/0/763, 20200601_20200701,152,11.81%,0.74, 9.63%,85, 0, 67, 55.9,20/2/8,0:46:00, 0:46:00, 0:45:00,-1.37%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20200201_20200501,356.40%,29.51778,1179/0/862, 20200501_20200601,442,44.08%,0.83, 34.69%,199, 0, 243, 45.0,27/0/5,0:32:00, 0:31:00, 0:33:00,14.88%,4,1.02, 0.59, 0:55:00,3,0, 1, 75.0
BTC200, 10,20200101_20200401,310.40%,27.89189,938/73/785, 20200401_20200501,426,44.69%,0.87, 11.88%,184, 10, 232, 43.2,28/0/2,0:31:00, 0:33:00, 0:26:00,-1.32%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20191201_20200301,175.36%,25.59673,546/24/432, 20200301_20200401,579,45.42%,0.65, 55.37%,312, 18, 249, 53.9,30/0/1,0:26:00, 0:25:00, 0:24:00,-10.64%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20191101_20200201,152.69%,26.09625,488/39/434, 20200201_20200301,425,53.21%,1.01, 17.06%,252, 27, 146, 59.3,28/0/2,0:31:00, 0:25:00, 0:35:00,19.82%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20191001_20200101,115.18%,21.63333,434/21/408, 20200101_20200201,409,47.55%,0.95, 11.29%,185, 29, 195, 45.2,31/0/0,0:32:00, 0:34:00, 0:24:00,7.49%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20190901_20191201,159.68%,19.70394,755/2/811, 20191201_20200101,361,29.41%,0.72, 66.95%,202, 0, 159, 56.0,29/0/2,0:41:00, 0:45:00, 0:36:00,-6.91%,0,0.00, 0.00, 0:00,0,0, 0, 0
BTC200, 10,20190801_20191101,157.26%,17.61096,884/31/872, 20191101_20191201,342,38.03%,0.94, 4.88%,186, 7, 149, 54.4,28/0/2,0:29:00, 0:28:00, 0:27:00,19.4%,0,0.00, 0.00, 0:00,0,0, 0, 0
